timestamp1,txn_count
2015-08-07 00:00:00.000000 UTC,2050
2015-08-08 00:00:00.000000 UTC,2881
2015-08-09 00:00:00.000000 UTC,1329
2015-08-10 00:00:00.000000 UTC,2037
2015-08-11 00:00:00.000000 UTC,4963
2015-08-12 00:00:00.000000 UTC,2036
2015-08-13 00:00:00.000000 UTC,2842
2015-08-14 00:00:00.000000 UTC,3174
2015-08-15 00:00:00.000000 UTC,2284
2015-08-16 00:00:00.000000 UTC,2440
2015-08-17 00:00:00.000000 UTC,2512
2015-08-18 00:00:00.000000 UTC,2494
2015-08-19 00:00:00.000000 UTC,3246
2015-08-20 00:00:00.000000 UTC,2303
2015-08-21 00:00:00.000000 UTC,3919
2015-08-22 00:00:00.000000 UTC,3579
2015-08-23 00:00:00.000000 UTC,4190
2015-08-24 00:00:00.000000 UTC,4432
2015-08-25 00:00:00.000000 UTC,4487
2015-08-26 00:00:00.000000 UTC,4156
2015-08-27 00:00:00.000000 UTC,5590
2015-08-28 00:00:00.000000 UTC,4758
2015-08-29 00:00:00.000000 UTC,4139
2015-08-30 00:00:00.000000 UTC,4572
2015-08-31 00:00:00.000000 UTC,5196
2015-09-01 00:00:00.000000 UTC,5153
2015-09-02 00:00:00.000000 UTC,5195
2015-09-03 00:00:00.000000 UTC,4777
2015-09-04 00:00:00.000000 UTC,5642
2015-09-05 00:00:00.000000 UTC,5519
2015-09-06 00:00:00.000000 UTC,5521
2015-09-07 00:00:00.000000 UTC,5702
2015-09-08 00:00:00.000000 UTC,5622
2015-09-09 00:00:00.000000 UTC,5604
2015-09-10 00:00:00.000000 UTC,5341
2015-09-11 00:00:00.000000 UTC,6460
2015-09-12 00:00:00.000000 UTC,5596
2015-09-13 00:00:00.000000 UTC,6057
2015-09-14 00:00:00.000000 UTC,5572
2015-09-15 00:00:00.000000 UTC,5409
2015-09-16 00:00:00.000000 UTC,5872
2015-09-17 00:00:00.000000 UTC,5368
2015-09-18 00:00:00.000000 UTC,5802
2015-09-19 00:00:00.000000 UTC,5205
2015-09-20 00:00:00.000000 UTC,6402
2015-09-21 00:00:00.000000 UTC,6305
2015-09-22 00:00:00.000000 UTC,6804
2015-09-23 00:00:00.000000 UTC,7404
2015-09-24 00:00:00.000000 UTC,6224
2015-09-25 00:00:00.000000 UTC,5851
2015-09-26 00:00:00.000000 UTC,5907
2015-09-27 00:00:00.000000 UTC,5760
2015-09-28 00:00:00.000000 UTC,6123
2015-09-29 00:00:00.000000 UTC,5738
2015-09-30 00:00:00.000000 UTC,5870
2015-10-01 00:00:00.000000 UTC,6421
2015-10-02 00:00:00.000000 UTC,6063
2015-10-03 00:00:00.000000 UTC,6112
2015-10-04 00:00:00.000000 UTC,6624
2015-10-05 00:00:00.000000 UTC,6279
2015-10-06 00:00:00.000000 UTC,6458
2015-10-07 00:00:00.000000 UTC,7121
2015-10-08 00:00:00.000000 UTC,6926
2015-10-09 00:00:00.000000 UTC,6763
2015-10-10 00:00:00.000000 UTC,6529
2015-10-11 00:00:00.000000 UTC,6023
2015-10-12 00:00:00.000000 UTC,6593
2015-10-13 00:00:00.000000 UTC,6818
2015-10-14 00:00:00.000000 UTC,6830
2015-10-15 00:00:00.000000 UTC,6499
2015-10-16 00:00:00.000000 UTC,6795
2015-10-17 00:00:00.000000 UTC,6567
2015-10-18 00:00:00.000000 UTC,6481
2015-10-19 00:00:00.000000 UTC,6604
2015-10-20 00:00:00.000000 UTC,5897
2015-10-21 00:00:00.000000 UTC,6182
2015-10-22 00:00:00.000000 UTC,5979
2015-10-23 00:00:00.000000 UTC,6888
2015-10-24 00:00:00.000000 UTC,6361
2015-10-25 00:00:00.000000 UTC,5830
2015-10-26 00:00:00.000000 UTC,5938
2015-10-27 00:00:00.000000 UTC,6784
2015-10-28 00:00:00.000000 UTC,7346
2015-10-29 00:00:00.000000 UTC,7836
2015-10-30 00:00:00.000000 UTC,7941
2015-10-31 00:00:00.000000 UTC,7557
2015-11-01 00:00:00.000000 UTC,6915
2015-11-02 00:00:00.000000 UTC,6558
2015-11-03 00:00:00.000000 UTC,7399
2015-11-04 00:00:00.000000 UTC,7037
2015-11-05 00:00:00.000000 UTC,7498
2015-11-06 00:00:00.000000 UTC,7882
2015-11-07 00:00:00.000000 UTC,10996
2015-11-08 00:00:00.000000 UTC,12413
2015-11-09 00:00:00.000000 UTC,7689
2015-11-10 00:00:00.000000 UTC,8151
2015-11-11 00:00:00.000000 UTC,10217
2015-11-12 00:00:00.000000 UTC,9534
2015-11-13 00:00:00.000000 UTC,7891
2015-11-14 00:00:00.000000 UTC,7211
2015-11-15 00:00:00.000000 UTC,7170
2015-11-16 00:00:00.000000 UTC,7442
2015-11-17 00:00:00.000000 UTC,7145
2015-11-18 00:00:00.000000 UTC,7373
2015-11-19 00:00:00.000000 UTC,8876
2015-11-20 00:00:00.000000 UTC,6348
2015-11-21 00:00:00.000000 UTC,6822
2015-11-22 00:00:00.000000 UTC,7083
2015-11-23 00:00:00.000000 UTC,8260
2015-11-24 00:00:00.000000 UTC,7152
2015-11-25 00:00:00.000000 UTC,7098
2015-11-26 00:00:00.000000 UTC,7278
2015-11-27 00:00:00.000000 UTC,6639
2015-11-28 00:00:00.000000 UTC,6817
2015-11-29 00:00:00.000000 UTC,6853
2015-11-30 00:00:00.000000 UTC,8986
2015-12-01 00:00:00.000000 UTC,6794
2015-12-02 00:00:00.000000 UTC,6502
2015-12-03 00:00:00.000000 UTC,6971
2015-12-04 00:00:00.000000 UTC,6898
2015-12-05 00:00:00.000000 UTC,6784
2015-12-06 00:00:00.000000 UTC,9103
2015-12-07 00:00:00.000000 UTC,7141
2015-12-08 00:00:00.000000 UTC,6697
2015-12-09 00:00:00.000000 UTC,7001
2015-12-10 00:00:00.000000 UTC,7444
2015-12-11 00:00:00.000000 UTC,8105
2015-12-12 00:00:00.000000 UTC,8205
2015-12-13 00:00:00.000000 UTC,7426
2015-12-14 00:00:00.000000 UTC,15550
2015-12-15 00:00:00.000000 UTC,21098
2015-12-16 00:00:00.000000 UTC,10304
2015-12-17 00:00:00.000000 UTC,9612
2015-12-18 00:00:00.000000 UTC,9032
2015-12-19 00:00:00.000000 UTC,9314
2015-12-20 00:00:00.000000 UTC,9879
2015-12-21 00:00:00.000000 UTC,12063
2015-12-22 00:00:00.000000 UTC,21027
2015-12-23 00:00:00.000000 UTC,22740
2015-12-24 00:00:00.000000 UTC,13494
2015-12-25 00:00:00.000000 UTC,9521
2015-12-26 00:00:00.000000 UTC,10726
2015-12-27 00:00:00.000000 UTC,21867
2015-12-28 00:00:00.000000 UTC,12368
2015-12-29 00:00:00.000000 UTC,11358
2015-12-30 00:00:00.000000 UTC,21767
2015-12-31 00:00:00.000000 UTC,10301
2016-01-01 00:00:00.000000 UTC,8233
2016-01-02 00:00:00.000000 UTC,9164
2016-01-03 00:00:00.000000 UTC,9258
2016-01-04 00:00:00.000000 UTC,9474
2016-01-05 00:00:00.000000 UTC,16430
2016-01-06 00:00:00.000000 UTC,17074
2016-01-07 00:00:00.000000 UTC,22075
2016-01-08 00:00:00.000000 UTC,10919
2016-01-09 00:00:00.000000 UTC,11793
2016-01-10 00:00:00.000000 UTC,10320
2016-01-11 00:00:00.000000 UTC,10893
2016-01-12 00:00:00.000000 UTC,10862
2016-01-13 00:00:00.000000 UTC,17665
2016-01-14 00:00:00.000000 UTC,10653
2016-01-15 00:00:00.000000 UTC,9875
2016-01-16 00:00:00.000000 UTC,10664
2016-01-17 00:00:00.000000 UTC,9747
2016-01-18 00:00:00.000000 UTC,12916
2016-01-19 00:00:00.000000 UTC,13420
2016-01-20 00:00:00.000000 UTC,10610
2016-01-21 00:00:00.000000 UTC,10734
2016-01-22 00:00:00.000000 UTC,13848
2016-01-23 00:00:00.000000 UTC,11025
2016-01-24 00:00:00.000000 UTC,12798
2016-01-25 00:00:00.000000 UTC,17121
2016-01-26 00:00:00.000000 UTC,16511
2016-01-27 00:00:00.000000 UTC,18747
2016-01-28 00:00:00.000000 UTC,16765
2016-01-29 00:00:00.000000 UTC,16395
2016-01-30 00:00:00.000000 UTC,14661
2016-01-31 00:00:00.000000 UTC,14166
2016-02-01 00:00:00.000000 UTC,14199
2016-02-02 00:00:00.000000 UTC,14291
2016-02-03 00:00:00.000000 UTC,14274
2016-02-04 00:00:00.000000 UTC,14371
2016-02-05 00:00:00.000000 UTC,15249
2016-02-06 00:00:00.000000 UTC,31418
2016-02-07 00:00:00.000000 UTC,14264
2016-02-08 00:00:00.000000 UTC,14719
2016-02-09 00:00:00.000000 UTC,15517
2016-02-10 00:00:00.000000 UTC,17141
2016-02-11 00:00:00.000000 UTC,21440
2016-02-12 00:00:00.000000 UTC,18109
2016-02-13 00:00:00.000000 UTC,19327
2016-02-14 00:00:00.000000 UTC,16624
2016-02-15 00:00:00.000000 UTC,17159
2016-02-16 00:00:00.000000 UTC,17549
2016-02-17 00:00:00.000000 UTC,19990
2016-02-18 00:00:00.000000 UTC,16969
2016-02-19 00:00:00.000000 UTC,18412
2016-02-20 00:00:00.000000 UTC,16714
2016-02-21 00:00:00.000000 UTC,17119
2016-02-22 00:00:00.000000 UTC,18190
2016-02-23 00:00:00.000000 UTC,18482
2016-02-24 00:00:00.000000 UTC,19540
2016-02-25 00:00:00.000000 UTC,19503
2016-02-26 00:00:00.000000 UTC,21068
2016-02-27 00:00:00.000000 UTC,18981
2016-02-28 00:00:00.000000 UTC,19063
2016-02-29 00:00:00.000000 UTC,20358
2016-03-01 00:00:00.000000 UTC,21778
2016-03-02 00:00:00.000000 UTC,23562
2016-03-03 00:00:00.000000 UTC,24837
2016-03-04 00:00:00.000000 UTC,24287
2016-03-05 00:00:00.000000 UTC,27115
2016-03-06 00:00:00.000000 UTC,27661
2016-03-07 00:00:00.000000 UTC,23271
2016-03-08 00:00:00.000000 UTC,24105
2016-03-09 00:00:00.000000 UTC,24557
2016-03-10 00:00:00.000000 UTC,24814
2016-03-11 00:00:00.000000 UTC,23124
